"acres","trscode","point.lat","point.lon","polygon.lat","polygon.lon"
37.71517618,"T07R35E18",46.085410699695,-118.482385644137,46.0781146065492,-118.472055129435
13.11354402,"T07R35E7",46.0999685523498,-118.482281900931,46.0926895627185,-118.472121849384
13.11354402,"T07R35E7",46.0999685523498,-118.482281900931,46.0926245191498,-118.492805201317
13.11354402,"T07R35E7",46.0999685523498,-118.482281900931,46.0999551640357,-118.492494567985
13.11354402,"T07R35E7",46.0999685523498,-118.482281900931,46.107323359848,-118.492577045912
13.11354402,"T07R35E7",46.0999685523498,-118.482281900931,46.1071976313003,-118.471731420334
13.11354402,"T07R35E7",46.0999685523498,-118.482281900931,46.0926895627185,-118.472121849384
19.38830088,"T10R28E1",46.3805798188337,-119.250028046098,46.373221803978,-119.239737213458
19.38830088,"T10R28E1",46.3805798188337,-119.250028046098,46.3734414098413,-119.26063966834
19.38830088,"T10R28E1",46.3805798188337,-119.250028046098,46.387801621651,-119.260457948679
19.38830088,"T10R28E1",46.3805798188337,-119.250028046098,46.3878183854574,-119.255204004126
19.38830088,"T10R28E1",46.3805798188337,-119.250028046098,46.3877974306994,-119.23937863564
19.38830088,"T10R28E1",46.3805798188337,-119.250028046098,46.373221803978,-119.239737213458
146.567501,"T11R17E16",46.4406425385796,-120.702139529078,46.433485983547,-120.691379360888
146.567501,"T11R17E16",46.4406425385796,-120.702139529078,46.4334384628124,-120.696772393812
146.567501,"T11R17E16",46.4406425385796,-120.702139529078,46.4333909886442,-120.702165473301
146.567501,"T11R17E16",46.4406425385796,-120.702139529078,46.4333478684088,-120.707541742418
146.567501,"T11R17E16",46.4406425385796,-120.702139529078,46.4333047481736,-120.712917988252
146.567501,"T11R17E16",46.4406425385796,-120.702139529078,46.4369265219729,-120.712911794957
146.567501,"T11R17E16",46.4406425385796,-120.702139529078,46.4405482957723,-120.712905578379
146.567501,"T11R17E16",46.4406425385796,-120.702139529078,46.4441700695716,-120.712899385084
146.567501,"T11R17E16",46.4406425385796,-120.702139529078,46.4477918899372,-120.712893191789
146.567501,"T11R17E16",46.4406425385796,-120.702139529078,46.4478535900577,-120.707372102011
146.567501,"T11R17E16",46.4406425385796,-120.702139529078,46.4479153134615,-120.701851012233
146.567501,"T11R17E16",46.4406425385796,-120.702139529078,46.4479403194727,-120.696620564949
146.567501,"T11R17E16",46.4406425385796,-120.702139529078,46.4479412275122,-120.696406058076
146.567501,"T11R17E16",46.4406425385796,-120.702139529078,46.4479651159362,-120.691390094381
146.567501,"T11R17E16",46.4406425385796,-120.702139529078,46.4443365201991,-120.691374471445
146.567501,"T11R17E16",46.4406425385796,-120.702139529078,46.4407079011787,-120.691358848508
146.567501,"T11R17E16",46.4406425385796,-120.702139529078,46.4370969540043,-120.691369093057
146.567501,"T11R17E16",46.4406425385796,-120.702139529078,46.433485983547,-120.691379360888
117.3576175,"T11R17E17",46.4405212012662,-120.723203814397,46.4334189748876,-120.73366326848
117.3576175,"T11R17E17",46.4405212012662,-120.723203814397,46.4370391887215,-120.733586667198
117.3576175,"T11R17E17",46.4405212012662,-120.723203814397,46.4406594025556,-120.733510065916
117.3576175,"T11R17E17",46.4405212012662,-120.723203814397,46.4442597093695,-120.733433883729
117.3576175,"T11R17E17",46.4405212012662,-120.723203814397,46.4478599929004,-120.73335767826
117.3576175,"T11R17E17",46.4405212012662,-120.723203814397,46.4477541248067,-120.728163226592
117.3576175,"T11R17E17",46.4405212012662,-120.723203814397,46.447648279996,-120.722968774925
117.3576175,"T11R17E17",46.4405212012662,-120.723203814397,46.4477201082495,-120.717930994998
